Id,Store,DayOfWeek,Date,Open,Promo,StateHoliday,SchoolHoliday,Customers,Sales
10483,275,6,2015-09-05,1.0,0,0,0,,2039.5621
10484,277,6,2015-09-05,1.0,0,0,0,,2040.4329
10485,278,6,2015-09-05,1.0,0,0,0,,2043.1982
10486,279,6,2015-09-05,1.0,0,0,0,,2045.1559
10487,280,6,2015-09-05,1.0,0,0,0,,2045.1678
10488,281,6,2015-09-05,1.0,0,0,0,,2045.1179
10489,283,6,2015-09-05,1.0,0,0,0,,2046.7628
10490,284,6,2015-09-05,1.0,0,0,0,,2047.8579
10491,285,6,2015-09-05,1.0,0,0,0,,2048.1113
10492,287,6,2015-09-05,1.0,0,0,0,,2048.8086
10493,288,6,2015-09-05,1.0,0,0,0,,2048.1787
10494,289,6,2015-09-05,1.0,0,0,0,,2045.2594
10495,290,6,2015-09-05,1.0,0,0,0,,2018.133
10496,294,6,2015-09-05,1.0,0,0,0,,2005.1653
10497,295,6,2015-09-05,1.0,0,0,0,,2008.0685
10498,296,6,2015-09-05,1.0,0,0,0,,2007.3512
10499,297,6,2015-09-05,1.0,0,0,0,,2005.5754
10500,298,6,2015-09-05,1.0,0,0,0,,2006.4384
10501,299,6,2015-09-05,1.0,0,0,0,,2007.0475
10502,300,6,2015-09-05,1.0,0,0,0,,2009.8141
10503,301,6,2015-09-05,1.0,0,0,0,,2012.0817
10504,302,6,2015-09-05,1.0,0,0,0,,2012.0817
10505,303,6,2015-09-05,1.0,0,0,0,,2013.113
10506,304,6,2015-09-05,1.0,0,0,0,,2014.8015
10507,305,6,2015-09-05,1.0,0,0,0,,2018.819
10508,306,6,2015-09-05,1.0,0,0,0,,2020.2446
10509,308,6,2015-09-05,1.0,0,0,0,,2024.292
10510,309,6,2015-09-05,1.0,0,0,0,,2035.7074
10511,310,6,2015-09-05,1.0,0,0,0,,2038.4581
10512,311,6,2015-09-05,1.0,0,0,0,,2038.4581
10513,312,6,2015-09-05,1.0,0,0,0,,2038.4581
10514,314,6,2015-09-05,1.0,0,0,0,,2035.2234
10515,315,6,2015-09-05,1.0,0,0,0,,2040.9387
10516,316,6,2015-09-05,1.0,0,0,0,,2041.1367
10517,317,6,2015-09-05,1.0,0,0,0,,2040.1941
10518,319,6,2015-09-05,1.0,0,0,0,,2043.6775
10519,320,6,2015-09-05,1.0,0,0,0,,2042.6892
10520,323,6,2015-09-05,1.0,0,0,0,,2045.9023
10521,325,6,2015-09-05,1.0,0,0,0,,2046.8081
10522,326,6,2015-09-05,1.0,0,0,0,,2047.1483
10523,328,6,2015-09-05,1.0,0,0,0,,2048.1729
10524,329,6,2015-09-05,1.0,0,0,0,,2048.3877
10525,330,6,2015-09-05,1.0,0,0,0,,2050.711
10526,331,6,2015-09-05,1.0,0,0,0,,2052.3445
10527,333,6,2015-09-05,1.0,0,0,0,,2067.8457
10528,334,6,2015-09-05,1.0,0,0,0,,2060.0247
10529,335,6,2015-09-05,1.0,0,0,0,,2072.6318
10530,336,6,2015-09-05,1.0,0,0,0,,2080.457
10531,337,6,2015-09-05,1.0,0,0,0,,2092.1685
10532,338,6,2015-09-05,1.0,0,0,0,,2091.9478
10533,339,6,2015-09-05,1.0,0,0,0,,2097.9175
10534,340,6,2015-09-05,1.0,0,0,0,,2098.0928
10535,341,6,2015-09-05,1.0,0,0,0,,2105.452
10536,342,6,2015-09-05,1.0,0,0,0,,2129.9214
10537,343,6,2015-09-05,1.0,0,0,0,,2128.879
10538,344,6,2015-09-05,1.0,0,0,0,,2145.609
10539,345,6,2015-09-05,1.0,0,0,0,,2145.6943
10540,346,6,2015-09-05,1.0,0,0,0,,2147.9897
10541,347,6,2015-09-05,1.0,0,0,0,,2158.807
10542,348,6,2015-09-05,1.0,0,0,0,,2158.807
10543,350,6,2015-09-05,1.0,0,0,0,,2175.3042
10544,351,6,2015-09-05,1.0,0,0,0,,2175.23
10545,352,6,2015-09-05,1.0,0,0,0,,2176.0767
10546,353,6,2015-09-05,1.0,0,0,0,,2177.154
10547,354,6,2015-09-05,1.0,0,0,0,,2180.5706
10548,355,6,2015-09-05,1.0,0,0,0,,2181.2163
10549,356,6,2015-09-05,1.0,0,0,0,,2182.6543
10550,358,6,2015-09-05,1.0,0,0,0,,2166.808
10551,359,6,2015-09-05,1.0,0,0,0,,2166.6401
10552,362,6,2015-09-05,1.0,0,0,0,,2151.2893
10553,364,6,2015-09-05,1.0,0,0,0,,2153.333
10554,365,6,2015-09-05,1.0,0,0,0,,2152.8655
10555,367,6,2015-09-05,1.0,0,0,0,,2166.808
10556,368,6,2015-09-05,1.0,0,0,0,,2178.368
10557,369,6,2015-09-05,1.0,0,0,0,,2171.29
10558,370,6,2015-09-05,1.0,0,0,0,,2175.2812
10559,371,6,2015-09-05,1.0,0,0,0,,2173.06
10560,372,6,2015-09-05,1.0,0,0,0,,2171.5042
10561,373,6,2015-09-05,1.0,0,0,0,,2168.37
10562,377,6,2015-09-05,1.0,0,0,0,,2148.4558
10563,378,6,2015-09-05,1.0,0,0,0,,2146.3032
10564,379,6,2015-09-05,1.0,0,0,0,,2129.7485
10565,380,6,2015-09-05,1.0,0,0,0,,2127.4019
10566,383,6,2015-09-05,1.0,0,0,0,,2119.8142
10567,385,6,2015-09-05,1.0,0,0,0,,2109.3076
10568,386,6,2015-09-05,1.0,0,0,0,,2109.3076
10569,387,6,2015-09-05,1.0,0,0,0,,2095.8706
10570,388,6,2015-09-05,1.0,0,0,0,,2094.7283
10571,389,6,2015-09-05,1.0,0,0,0,,2087.1606
10572,391,6,2015-09-05,1.0,0,0,0,,2074.5447
10573,392,6,2015-09-05,1.0,0,0,0,,2069.1587
10574,393,6,2015-09-05,1.0,0,0,0,,2066.945
10575,394,6,2015-09-05,1.0,0,0,0,,2055.135
10576,395,6,2015-09-05,1.0,0,0,0,,2047.7124
10577,397,6,2015-09-05,1.0,0,0,0,,2047.3555
10578,398,6,2015-09-05,1.0,0,0,0,,2047.1631
10579,399,6,2015-09-05,1.0,0,0,0,,2054.3928
10580,403,6,2015-09-05,1.0,0,0,0,,2051.6934
10581,404,6,2015-09-05,1.0,0,0,0,,2046.7084
10582,405,6,2015-09-05,1.0,0,0,0,,2046.735
10583,406,6,2015-09-05,1.0,0,0,0,,2047.8638
10584,407,6,2015-09-05,1.0,0,0,0,,2048.1355
10585,408,6,2015-09-05,1.0,0,0,0,,2050.706
10586,409,6,2015-09-05,1.0,0,0,0,,2061.8936
10587,410,6,2015-09-05,1.0,0,0,0,,2061.7441
10588,411,6,2015-09-05,1.0,0,0,0,,2061.4001
10589,412,6,2015-09-05,1.0,0,0,0,,2062.9146
10590,413,6,2015-09-05,1.0,0,0,0,,2061.7578
10591,414,6,2015-09-05,1.0,0,0,0,,2053.7817
10592,415,6,2015-09-05,1.0,0,0,0,,2055.3394
10593,416,6,2015-09-05,1.0,0,0,0,,2051.6396
10594,417,6,2015-09-05,1.0,0,0,0,,2042.9282
10595,418,6,2015-09-05,1.0,0,0,0,,2037.51
10596,420,6,2015-09-05,1.0,0,0,0,,2021.0618
10597,421,6,2015-09-05,1.0,0,0,0,,2021.1196
10598,422,6,2015-09-05,1.0,0,0,0,,2015.1267
10599,424,6,2015-09-05,1.0,0,0,0,,2003.1333
10600,425,6,2015-09-05,1.0,0,0,0,,2001.1217
10601,426,6,2015-09-05,1.0,0,0,0,,2001.5671
10602,427,6,2015-09-05,1.0,0,0,0,,2002.2837
10603,428,6,2015-09-05,1.0,0,0,0,,2001.5161
10604,429,6,2015-09-05,1.0,0,0,0,,2000.549
10605,430,6,2015-09-05,1.0,0,0,0,,1999.5061
10606,431,6,2015-09-05,1.0,0,0,0,,1995.1754
10607,432,6,2015-09-05,1.0,0,0,0,,1994.9441
10608,433,6,2015-09-05,1.0,0,0,0,,1994.1722
10609,434,6,2015-09-05,1.0,0,0,0,,1997.67
10610,435,6,2015-09-05,1.0,0,0,0,,1996.8329
10611,440,6,2015-09-05,1.0,0,0,0,,1993.9484
10612,441,6,2015-09-05,1.0,0,0,0,,1993.7642
10613,442,6,2015-09-05,1.0,0,0,0,,1995.5201
10614,445,6,2015-09-05,1.0,0,0,0,,2002.648
10615,446,6,2015-09-05,1.0,0,0,0,,2003.0693
10616,447,6,2015-09-05,1.0,0,0,0,,2007.4087
10617,448,6,2015-09-05,1.0,0,0,0,,2009.1553
10618,449,6,2015-09-05,1.0,0,0,0,,2015.3177
10619,450,6,2015-09-05,1.0,0,0,0,,2020.3257
10620,451,6,2015-09-05,1.0,0,0,0,,2020.3582
10621,452,6,2015-09-05,1.0,0,0,0,,2021.3708
10622,453,6,2015-09-05,1.0,0,0,0,,2020.3567
10623,455,6,2015-09-05,1.0,0,0,0,,2023.3428
10624,456,6,2015-09-05,1.0,0,0,0,,2021.6521
10625,457,6,2015-09-05,1.0,0,0,0,,2019.869
10626,458,6,2015-09-05,1.0,0,0,0,,2015.1537
10627,459,6,2015-09-05,1.0,0,0,0,,2015.9417
10628,461,6,2015-09-05,1.0,0,0,0,,2012.4163
10629,463,6,2015-09-05,1.0,0,0,0,,2010.2365
10630,465,6,2015-09-05,1.0,0,0,0,,2011.8474
10631,466,6,2015-09-05,1.0,0,0,0,,2012.4
10632,467,6,2015-09-05,1.0,0,0,0,,2009.3494
10633,468,6,2015-09-05,1.0,0,0,0,,2009.3317
10634,470,6,2015-09-05,1.0,0,0,0,,2009.0585
10635,471,6,2015-09-05,1.0,0,0,0,,2005.9675
10636,472,6,2015-09-05,1.0,0,0,0,,2005.9675
10637,473,6,2015-09-05,1.0,0,0,0,,2005.2516
10638,475,6,2015-09-05,1.0,0,0,0,,2006.0737
10639,477,6,2015-09-05,1.0,0,0,0,,2016.0161
10640,481,6,2015-09-05,1.0,0,0,0,,2025.4196
10641,484,6,2015-09-05,1.0,0,0,0,,2028.1622
10642,485,6,2015-09-05,1.0,0,0,0,,2023.4417
10643,486,6,2015-09-05,1.0,0,0,0,,2023.6033
10644,487,6,2015-09-05,1.0,0,0,0,,2030.2937
10645,488,6,2015-09-05,1.0,0,0,0,,2032.2537
10646,490,6,2015-09-05,1.0,0,0,0,,2041.98
10647,491,6,2015-09-05,1.0,0,0,0,,2044.906
10648,492,6,2015-09-05,1.0,0,0,0,,2049.0503
10649,493,6,2015-09-05,1.0,0,0,0,,2050.1223
10650,495,6,2015-09-05,1.0,0,0,0,,2062.4038
10651,497,6,2015-09-05,1.0,0,0,0,,2061.648
10652,498,6,2015-09-05,1.0,0,0,0,,2060.551
10653,499,6,2015-09-05,1.0,0,0,0,,2062.981
10654,500,6,2015-09-05,1.0,0,0,0,,2062.5488
10655,501,6,2015-09-05,1.0,0,0,0,,2062.5488
10656,502,6,2015-09-05,1.0,0,0,0,,2061.5527
10657,504,6,2015-09-05,1.0,0,0,0,,2059.5024
10658,505,6,2015-09-05,1.0,0,0,0,,2058.9587
10659,506,6,2015-09-05,1.0,0,0,0,,2060.3176
10660,507,6,2015-09-05,1.0,0,0,0,,2060.58
10661,508,6,2015-09-05,1.0,0,0,0,,2059.8828
10662,509,6,2015-09-05,1.0,0,0,0,,2061.2773
10663,510,6,2015-09-05,1.0,0,0,0,,2063.396
10664,511,6,2015-09-05,1.0,0,0,0,,2062.3643
10665,512,6,2015-09-05,1.0,0,0,0,,2060.5122
10666,514,6,2015-09-05,1.0,0,0,0,,2051.78
10667,515,6,2015-09-05,1.0,0,0,0,,2049.5728
10668,516,6,2015-09-05,1.0,0,0,0,,2049.1382
10669,517,6,2015-09-05,1.0,0,0,0,,2044.2053
10670,518,6,2015-09-05,1.0,0,0,0,,2047.9185
10671,519,6,2015-09-05,1.0,0,0,0,,2048.003
10672,520,6,2015-09-05,1.0,0,0,0,,2049.0354
10673,521,6,2015-09-05,1.0,0,0,0,,2056.097
10674,522,6,2015-09-05,1.0,0,0,0,,2055.0635
10675,524,6,2015-09-05,1.0,0,0,0,,2055.2205
10676,527,6,2015-09-05,1.0,0,0,0,,2046.117
10677,528,6,2015-09-05,1.0,0,0,0,,2043.1565
10678,529,6,2015-09-05,1.0,0,0,0,,2033.4993
10679,530,6,2015-09-05,1.0,0,0,0,,2011.8796
10680,531,6,2015-09-05,1.0,0,0,0,,2012.8771
10681,532,6,2015-09-05,1.0,0,0,0,,2012.5453
10682,533,6,2015-09-05,1.0,0,0,0,,2013.597
10683,534,6,2015-09-05,1.0,0,0,0,,2015.1772
10684,535,6,2015-09-05,1.0,0,0,0,,2015.1772
10685,536,6,2015-09-05,1.0,0,0,0,,2011.9707
10686,537,6,2015-09-05,1.0,0,0,0,,2011.6979
10687,538,6,2015-09-05,1.0,0,0,0,,2010.7705
10688,539,6,2015-09-05,1.0,0,0,0,,2017.0452
10689,540,6,2015-09-05,1.0,0,0,0,,2024.2703
10690,541,6,2015-09-05,1.0,0,0,0,,2017.754
10691,542,6,2015-09-05,1.0,0,0,0,,2017.3738
10692,543,6,2015-09-05,1.0,0,0,0,,2012.5566
10693,545,6,2015-09-05,1.0,0,0,0,,2016.481
10694,547,6,2015-09-05,1.0,0,0,0,,2019.9978
10695,548,6,2015-09-05,1.0,0,0,0,,2019.9978
10696,549,6,2015-09-05,1.0,0,0,0,,2006.5304
10697,550,6,2015-09-05,1.0,0,0,0,,1992.4558
10698,551,6,2015-09-05,1.0,0,0,0,,1977.8069
10699,552,6,2015-09-05,1.0,0,0,0,,1972.7864
10700,553,6,2015-09-05,1.0,0,0,0,,1968.2695
10701,554,6,2015-09-05,1.0,0,0,0,,1957.013
10702,555,6,2015-09-05,1.0,0,0,0,,1956.8973
10703,557,6,2015-09-05,1.0,0,0,0,,1943.1523
10704,558,6,2015-09-05,1.0,0,0,0,,1940.9545
10705,561,6,2015-09-05,1.0,0,0,0,,1958.7458
10706,562,6,2015-09-05,1.0,0,0,0,,1959.8364
10707,563,6,2015-09-05,1.0,0,0,0,,1960.8804
10708,564,6,2015-09-05,1.0,0,0,0,,1964.5547
10709,565,6,2015-09-05,1.0,0,0,0,,1964.7178
10710,566,6,2015-09-05,1.0,0,0,0,,1965.8894
10711,567,6,2015-09-05,1.0,0,0,0,,1967.5375
10712,568,6,2015-09-05,1.0,0,0,0,,1971.4089
10713,570,6,2015-09-05,1.0,0,0,0,,1987.2991
10714,571,6,2015-09-05,1.0,0,0,0,,1993.8268
10715,572,6,2015-09-05,1.0,0,0,0,,1993.8268
10716,573,6,2015-09-05,1.0,0,0,0,,1995.9885
10717,574,6,2015-09-05,1.0,0,0,0,,1996.2799
10718,575,6,2015-09-05,1.0,0,0,0,,1994.0278
10719,577,6,2015-09-05,1.0,0,0,0,,1994.6044
10720,578,6,2015-09-05,1.0,0,0,0,,1993.6978
10721,579,6,2015-09-05,1.0,0,0,0,,1993.2393
10722,580,6,2015-09-05,1.0,0,0,0,,1997.5293
10723,581,6,2015-09-05,1.0,0,0,0,,1997.5293
10724,582,6,2015-09-05,1.0,0,0,0,,1998.5708
10725,584,6,2015-09-05,1.0,0,0,0,,2002.3667
10726,585,6,2015-09-05,1.0,0,0,0,,2003.377
10727,586,6,2015-09-05,1.0,0,0,0,,2006.7678
10728,587,6,2015-09-05,1.0,0,0,0,,2007.5627
10729,588,6,2015-09-05,1.0,0,0,0,,2008.331
10730,589,6,2015-09-05,1.0,0,0,0,,2011.3821
10731,590,6,2015-09-05,1.0,0,0,0,,2015.2823
10732,591,6,2015-09-05,1.0,0,0,0,,2015.0718
10733,592,6,2015-09-05,1.0,0,0,0,,2016.1868
10734,593,6,2015-09-05,1.0,0,0,0,,2017.8501
10735,597,6,2015-09-05,1.0,0,0,0,,2025.9501
10736,598,6,2015-09-05,1.0,0,0,0,,2034.2188
10737,600,6,2015-09-05,1.0,0,0,0,,2034.6182
10738,601,6,2015-09-05,1.0,0,0,0,,2034.888
10739,602,6,2015-09-05,1.0,0,0,0,,2038.1079
10740,603,6,2015-09-05,1.0,0,0,0,,2039.1001
10741,604,6,2015-09-05,1.0,0,0,0,,2041.6313
10742,605,6,2015-09-05,1.0,0,0,0,,2043.1007
10743,610,6,2015-09-05,1.0,0,0,0,,2041.275
10744,611,6,2015-09-05,1.0,0,0,0,,2044.8301
10745,612,6,2015-09-05,1.0,0,0,0,,2042.8573
10746,615,6,2015-09-05,1.0,0,0,0,,2043.7087
10747,616,6,2015-09-05,1.0,0,0,0,,2045.8995
10748,618,6,2015-09-05,1.0,0,0,0,,2047.0287
10749,619,6,2015-09-05,1.0,0,0,0,,2047.4309
10750,620,6,2015-09-05,1.0,0,0,0,,2043.7832
10751,621,6,2015-09-05,1.0,0,0,0,,2038.9299
10752,622,6,2015-09-05,,0,0,0,,244.23605
10753,623,6,2015-09-05,1.0,0,0,0,,2036.7606
10754,624,6,2015-09-05,1.0,0,0,0,,2036.5608
10755,625,6,2015-09-05,1.0,0,0,0,,2028.1453
10756,627,6,2015-09-05,1.0,0,0,0,,2025.6108
10757,628,6,2015-09-05,1.0,0,0,0,,2026.0787
10758,629,6,2015-09-05,1.0,0,0,0,,2019.4922
10759,631,6,2015-09-05,1.0,0,0,0,,2017.571
10760,632,6,2015-09-05,1.0,0,0,0,,2017.5933
10761,633,6,2015-09-05,1.0,0,0,0,,2018.9084
10762,636,6,2015-09-05,1.0,0,0,0,,2016.0972
10763,637,6,2015-09-05,1.0,0,0,0,,2015.1877
10764,638,6,2015-09-05,1.0,0,0,0,,2011.9866
10765,639,6,2015-09-05,1.0,0,0,0,,2008.2189
10766,640,6,2015-09-05,1.0,0,0,0,,2001.1112
10767,641,6,2015-09-05,1.0,0,0,0,,1995.5496
10768,642,6,2015-09-05,1.0,0,0,0,,1982.9265
10769,643,6,2015-09-05,1.0,0,0,0,,1980.9934
10770,644,6,2015-09-05,1.0,0,0,0,,1976.8933
10771,645,6,2015-09-05,1.0,0,0,0,,1969.0969
10772,646,6,2015-09-05,1.0,0,0,0,,1968.9537
10773,647,6,2015-09-05,1.0,0,0,0,,1968.4667
10774,650,6,2015-09-05,1.0,0,0,0,,1971.6387
10775,651,6,2015-09-05,1.0,0,0,0,,1972.2852
10776,653,6,2015-09-05,1.0,0,0,0,,1977.305
10777,655,6,2015-09-05,1.0,0,0,0,,1970.1995
10778,656,6,2015-09-05,1.0,0,0,0,,1966.6277
10779,657,6,2015-09-05,1.0,0,0,0,,1964.4292
10780,658,6,2015-09-05,1.0,0,0,0,,1965.459
10781,659,6,2015-09-05,1.0,0,0,0,,1963.9944
10782,660,6,2015-09-05,1.0,0,0,0,,1964.2554
10783,661,6,2015-09-05,1.0,0,0,0,,1966.1112
10784,662,6,2015-09-05,1.0,0,0,0,,1960.7239
10785,663,6,2015-09-05,1.0,0,0,0,,1961.252
10786,665,6,2015-09-05,1.0,0,0,0,,1961.3566
10787,666,6,2015-09-05,1.0,0,0,0,,1965.3481
10788,667,6,2015-09-05,1.0,0,0,0,,1980.6577
10789,669,6,2015-09-05,1.0,0,0,0,,1981.2915
10790,670,6,2015-09-05,1.0,0,0,0,,1982.345
10791,671,6,2015-09-05,1.0,0,0,0,,1983.8113
10792,673,6,2015-09-05,1.0,0,0,0,,1984.949
10793,674,6,2015-09-05,1.0,0,0,0,,1981.2747
10794,675,6,2015-09-05,1.0,0,0,0,,1980.821
10795,676,6,2015-09-05,1.0,0,0,0,,1979.5759
10796,677,6,2015-09-05,1.0,0,0,0,,1979.4121
10797,678,6,2015-09-05,1.0,0,0,0,,1979.1018
10798,680,6,2015-09-05,1.0,0,0,0,,1974.1667
10799,681,6,2015-09-05,1.0,0,0,0,,1977.4375
10800,684,6,2015-09-05,1.0,0,0,0,,2007.8123
10801,685,6,2015-09-05,1.0,0,0,0,,2008.3235
10802,687,6,2015-09-05,1.0,0,0,0,,2013.46
10803,689,6,2015-09-05,1.0,0,0,0,,2027.795
10804,690,6,2015-09-05,1.0,0,0,0,,2033.954
10805,691,6,2015-09-05,1.0,0,0,0,,2049.3335
10806,692,6,2015-09-05,1.0,0,0,0,,2053.9636
10807,693,6,2015-09-05,1.0,0,0,0,,2059.2434
10808,694,6,2015-09-05,1.0,0,0,0,,2057.2786
10809,695,6,2015-09-05,1.0,0,0,0,,2058.2808
10810,696,6,2015-09-05,1.0,0,0,0,,2057.7188
10811,697,6,2015-09-05,1.0,0,0,0,,2057.7861
10812,699,6,2015-09-05,1.0,0,0,0,,2057.597
10813,700,6,2015-09-05,1.0,0,0,0,,2058.6362
10814,701,6,2015-09-05,1.0,0,0,0,,2058.9001
10815,702,6,2015-09-05,1.0,0,0,0,,2063.0557
10816,703,6,2015-09-05,1.0,0,0,0,,2067.2144
10817,705,6,2015-09-05,1.0,0,0,0,,2073.251
10818,706,6,2015-09-05,1.0,0,0,0,,2076.8984
10819,707,6,2015-09-05,1.0,0,0,0,,2079.9155
10820,710,6,2015-09-05,1.0,0,0,0,,2093.0044
10821,711,6,2015-09-05,1.0,0,0,0,,2098.1785
10822,712,6,2015-09-05,1.0,0,0,0,,2100.2544
10823,713,6,2015-09-05,1.0,0,0,0,,2099.9746
10824,714,6,2015-09-05,1.0,0,0,0,,2099.8682
10825,716,6,2015-09-05,1.0,0,0,0,,2097.1406
10826,717,6,2015-09-05,1.0,0,0,0,,2097.1406
10827,718,6,2015-09-05,1.0,0,0,0,,2096.8823
10828,719,6,2015-09-05,1.0,0,0,0,,2096.3242
10829,720,6,2015-09-05,1.0,0,0,0,,2094.0535
10830,721,6,2015-09-05,1.0,0,0,0,,2092.8386
10831,722,6,2015-09-05,1.0,0,0,0,,2091.5186
10832,723,6,2015-09-05,1.0,0,0,0,,2087.7256
10833,724,6,2015-09-05,1.0,0,0,0,,2085.043
10834,725,6,2015-09-05,1.0,0,0,0,,2080.7886
10835,727,6,2015-09-05,1.0,0,0,0,,2077.5146
10836,728,6,2015-09-05,1.0,0,0,0,,2075.5264
10837,729,6,2015-09-05,1.0,0,0,0,,2071.3328
10838,731,6,2015-09-05,1.0,0,0,0,,2070.9685
10839,732,6,2015-09-05,1.0,0,0,0,,2069.4312
10840,733,6,2015-09-05,1.0,0,0,0,,2066.1064
10841,734,6,2015-09-05,1.0,0,0,0,,2064.586
10842,736,6,2015-09-05,1.0,0,0,0,,2065.114
10843,737,6,2015-09-05,1.0,0,0,0,,2064.9885
10844,738,6,2015-09-05,1.0,0,0,0,,2067.0874
10845,739,6,2015-09-05,1.0,0,0,0,,2070.308
10846,740,6,2015-09-05,1.0,0,0,0,,2069.321
10847,741,6,2015-09-05,1.0,0,0,0,,2062.5305
10848,742,6,2015-09-05,1.0,0,0,0,,2060.2888
10849,744,6,2015-09-05,1.0,0,0,0,,2056.1636
10850,746,6,2015-09-05,1.0,0,0,0,,2054.2444
10851,748,6,2015-09-05,1.0,0,0,0,,2044.3542
10852,749,6,2015-09-05,1.0,0,0,0,,2037.1626
10853,750,6,2015-09-05,1.0,0,0,0,,2031.3118
10854,751,6,2015-09-05,1.0,0,0,0,,2028.1746
10855,752,6,2015-09-05,1.0,0,0,0,,2026.9022
10856,753,6,2015-09-05,1.0,0,0,0,,2025.6392
10857,756,6,2015-09-05,1.0,0,0,0,,2007.9773
10858,757,6,2015-09-05,1.0,0,0,0,,2005.4089
10859,758,6,2015-09-05,1.0,0,0,0,,1998.5859
10860,759,6,2015-09-05,1.0,0,0,0,,1992.0316
10861,762,6,2015-09-05,1.0,0,0,0,,1976.9055
10862,763,6,2015-09-05,1.0,0,0,0,,1972.5034
10863,764,6,2015-09-05,1.0,0,0,0,,1963.8384
10864,765,6,2015-09-05,1.0,0,0,0,,1964.5818
10865,766,6,2015-09-05,1.0,0,0,0,,1960.3892
10866,767,6,2015-09-05,1.0,0,0,0,,1954.3306
10867,768,6,2015-09-05,1.0,0,0,0,,1945.8055
10868,769,6,2015-09-05,1.0,0,0,0,,1940.169
10869,770,6,2015-09-05,1.0,0,0,0,,1934.3108
10870,771,6,2015-09-05,1.0,0,0,0,,1928.9358
10871,772,6,2015-09-05,1.0,0,0,0,,1925.5552
10872,773,6,2015-09-05,1.0,0,0,0,,1924.625
10873,774,6,2015-09-05,1.0,0,0,0,,1929.2341
10874,775,6,2015-09-05,1.0,0,0,0,,1929.167
10875,776,6,2015-09-05,1.0,0,0,0,,1929.2915
10876,777,6,2015-09-05,1.0,0,0,0,,1928.617
10877,778,6,2015-09-05,1.0,0,0,0,,1922.5969
10878,782,6,2015-09-05,1.0,0,0,0,,1926.0758
10879,784,6,2015-09-05,1.0,0,0,0,,1921.9146
10880,785,6,2015-09-05,1.0,0,0,0,,1925.4707
10881,789,6,2015-09-05,1.0,0,0,0,,1926.9868
10882,790,6,2015-09-05,1.0,0,0,0,,1935.9591
10883,791,6,2015-09-05,1.0,0,0,0,,1937.929
10884,792,6,2015-09-05,1.0,0,0,0,,1941.8599
10885,793,6,2015-09-05,1.0,0,0,0,,1944.7052
10886,795,6,2015-09-05,1.0,0,0,0,,1954.3774
10887,796,6,2015-09-05,1.0,0,0,0,,1965.4312
10888,797,6,2015-09-05,1.0,0,0,0,,1969.8167
10889,799,6,2015-09-05,1.0,0,0,0,,2002.2366
10890,800,6,2015-09-05,1.0,0,0,0,,2014.6782
10891,801,6,2015-09-05,1.0,0,0,0,,2017.1868
10892,802,6,2015-09-05,1.0,0,0,0,,2030.1887
10893,803,6,2015-09-05,1.0,0,0,0,,2035.4622
10894,804,6,2015-09-05,1.0,0,0,0,,2036.0789
10895,805,6,2015-09-05,1.0,0,0,0,,2034.872
10896,806,6,2015-09-05,1.0,0,0,0,,2038.9084
10897,807,6,2015-09-05,1.0,0,0,0,,2043.5435
10898,809,6,2015-09-05,1.0,0,0,0,,2040.0691
10899,810,6,2015-09-05,1.0,0,0,0,,2033.9924
10900,811,6,2015-09-05,1.0,0,0,0,,2023.6167
10901,813,6,2015-09-05,1.0,0,0,0,,2016.1464
10902,815,6,2015-09-05,1.0,0,0,0,,2015.6467
10903,816,6,2015-09-05,1.0,0,0,0,,2016.3496
10904,818,6,2015-09-05,1.0,0,0,0,,2017.7368
10905,819,6,2015-09-05,1.0,0,0,0,,2017.3899
10906,820,6,2015-09-05,1.0,0,0,0,,2017.7404
10907,822,6,2015-09-05,1.0,0,0,0,,2018.8191
10908,823,6,2015-09-05,1.0,0,0,0,,2016.1042
10909,824,6,2015-09-05,1.0,0,0,0,,2016.3115
10910,825,6,2015-09-05,1.0,0,0,0,,2013.5392
10911,826,6,2015-09-05,1.0,0,0,0,,2014.2308
10912,829,6,2015-09-05,1.0,0,0,0,,2003.8353
10913,831,6,2015-09-05,1.0,0,0,0,,2012.8779
10914,832,6,2015-09-05,1.0,0,0,0,,2012.2214
10915,833,6,2015-09-05,1.0,0,0,0,,2004.4103
10916,835,6,2015-09-05,1.0,0,0,0,,1983.5315
10917,837,6,2015-09-05,1.0,0,0,0,,1981.3254
10918,840,6,2015-09-05,1.0,0,0,0,,1986.437
10919,842,6,2015-09-05,1.0,0,0,0,,1996.1543
10920,844,6,2015-09-05,1.0,0,0,0,,2000.2266
10921,845,6,2015-09-05,1.0,0,0,0,,2000.969
10922,846,6,2015-09-05,1.0,0,0,0,,1998.8027
10923,847,6,2015-09-05,1.0,0,0,0,,1997.8591
10924,848,6,2015-09-05,1.0,0,0,0,,1998.0078
10925,849,6,2015-09-05,1.0,0,0,0,,2001.2887
10926,850,6,2015-09-05,1.0,0,0,0,,2002.4723
10927,851,6,2015-09-05,1.0,0,0,0,,2001.5826
10928,852,6,2015-09-05,1.0,0,0,0,,2003.7534
10929,853,6,2015-09-05,1.0,0,0,0,,2003.721
10930,855,6,2015-09-05,1.0,0,0,0,,2004.7844
10931,856,6,2015-09-05,1.0,0,0,0,,2010.374
10932,857,6,2015-09-05,1.0,0,0,0,,2008.4629
10933,858,6,2015-09-05,1.0,0,0,0,,2011.8135
10934,859,6,2015-09-05,1.0,0,0,0,,2010.3953
